ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-03-02,249.78818418478426,323.19588273361137,537.2179574182899,249.78818418478426,249.78818418478426,182.01762212267002,182.01762212267002,182.01762212267002,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421661828,-8.036205421661828,-8.036205421661828,-4.9739989196681655,-4.9739989196681655,-4.9739989196681655,0.0,0.0,0.0,431.8058063074543
2010-03-03,249.7402751403186,329.02952277346,551.5665891054558,249.7402751403186,249.7402751403186,191.09559062726777,191.09559062726777,191.09559062726777,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059503502,2.1332495059503502,2.1332495059503502,-6.06548534268258,-6.06548534268258,-6.06548534268258,0.0,0.0,0.0,440.83586576758637
2010-03-04,249.69236609585298,322.31889820173274,555.0318381354882,249.69236609585298,249.69236609585298,188.19922928733297,188.19922928733297,188.19922928733297,195.02782646400001,195.02782646400001,195.02782646400001,0.44349380330074045,0.44349380330074045,0.44349380330074045,-7.272090979967786,-7.272090979967786,-7.272090979967786,0.0,0.0,0.0,437.891595383186
2010-03-05,249.64445705138735,324.05684174320686,543.2990052462645,249.64445705138735,249.64445705138735,187.97646256126922,187.97646256126922,187.97646256126922,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371965191339,1.5105371965191339,1.5105371965191339,-8.561901099249908,-8.561901099249908,-8.561901099249908,0.0,0.0,0.0,437.62091961265656
2010-03-06,249.59654800692175,318.1825110613418,544.6495819288076,249.59654800692175,249.59654800692175,186.56667813891428,186.56667813891428,186.56667813891428,195.02782646400001,195.02782646400001,195.02782646400001,1.439753522026026,1.439753522026026,1.439753522026026,-9.900901847111736,-9.900901847111736,-9.900901847111736,0.0,0.0,0.0,436.163226145836
2010-03-07,249.5486389624561,314.5144205814283,551.1455526018717,249.5486389624561,249.5486389624561,177.4084647827927,177.4084647827927,177.4084647827927,195.02782646400001,195.02782646400001,195.02782646400001,-6.3654118412931195,-6.3654118412931195,-6.3654118412931195,-11.253949839914213,-11.253949839914213,-11.253949839914213,0.0,0.0,0.0,426.9571037452488
2010-03-08,249.50072991799047,322.80889663331743,546.7096203891713,249.50072991799047,249.50072991799047,191.31664186429853,191.31664186429853,191.31664186429853,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235165915,8.874583235165915,8.874583235165915,-12.58576783486739,-12.58576783486739,-12.58576783486739,0.0,0.0,0.0,440.817371782289
2010-03-09,249.45282087352487,300.1905463074651,540.3130097965751,249.45282087352487,249.45282087352487,173.12968283270513,173.12968283270513,173.12968283270513,195.02782646400001,195.02782646400001,195.02782646400001,-8.03620542166131,-8.03620542166131,-8.03620542166131,-13.861938209633582,-13.861938209633582,-13.861938209633582,0.0,0.0,0.0,422.58250370623
2010-03-10,249.40491182905924,318.51600569683853,539.346906064432,249.40491182905924,249.40491182905924,182.11120977034813,182.11120977034813,182.11120977034813,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059448426,2.1332495059448426,2.1332495059448426,-15.049866199596714,-15.049866199596714,-15.049866199596714,0.0,0.0,0.0,431.51612159940737
2010-03-11,249.35700278459362,318.6322513340212,549.4696508659707,249.35700278459362,249.35700278459362,179.35163441178116,179.35163441178116,179.35163441178116,195.02782646400001,195.02782646400001,195.02782646400001,0.44349380336137606,0.44349380336137606,0.44349380336137606,-16.119685855580233,-16.119685855580233,-16.119685855580233,0.0,0.0,0.0,428.70863719637475
2010-03-12,249.30909374012802,319.52230943249873,538.3606439417146,249.30909374012802,249.30909374012802,179.49328020215532,179.49328020215532,179.49328020215532,195.02782646400001,195.02782646400001,195.02782646400001,1.510537196464722,1.510537196464722,1.510537196464722,-17.04508345830937,-17.04508345830937,-17.04508345830937,0.0,0.0,0.0,428.80237394228334
2010-04-01,248.3509128508155,327.5295118861462,552.2738323517897,248.3509128508155,248.3509128508155,188.0062538852767,188.0062538852767,188.0062538852767,195.02782646400001,195.02782646400001,195.02782646400001,0.4434938033386969,0.4434938033386969,0.4434938033386969,-7.465066382061999,-7.465066382061999,-7.465066382061999,0.0,0.0,0.0,436.35716673609215
2010-04-02,248.30300380634986,329.9233097267606,556.7836265970748,248.30300380634986,248.30300380634986,189.33145426728854,189.33145426728854,189.33145426728854,195.02782646400001,195.02782646400001,195.02782646400001,1.51053719647945,1.51053719647945,1.51053719647945,-7.206909393190898,-7.206909393190898,-7.206909393190898,0.0,0.0,0.0,437.63445807363837
2010-04-03,248.25509476188427,325.8196212174801,552.1811633649137,248.25509476188427,248.25509476188427,189.3340144302939,189.3340144302939,189.3340144302939,195.02782646400001,195.02782646400001,195.02782646400001,1.439753522020175,1.439753522020175,1.439753522020175,-7.133565555726266,-7.133565555726266,-7.133565555726266,0.0,0.0,0.0,437.58910919217817
2010-04-04,248.20718571741864,320.988634524446,541.7478992885152,248.20718571741864,248.20718571741864,181.4140258169493,181.4140258169493,181.4140258169493,195.02782646400001,195.02782646400001,195.02782646400001,-6.36541184128674,-6.36541184128674,-6.36541184128674,-7.248388805763953,-7.248388805763953,-7.248388805763953,0.0,0.0,0.0,429.62121153436794
2010-04-05,248.15927667295298,333.08143815979855,557.6649741469032,248.15927667295298,248.15927667295298,196.35319148897239,196.35319148897239,196.35319148897239,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235171217,8.874583235171217,8.874583235171217,-7.5492182101988226,-7.5492182101988226,-7.5492182101988226,0.0,0.0,0.0,444.51246816192537
2010-04-06,248.11136762848736,309.46184650871953,535.4292234026243,248.11136762848736,248.11136762848736,178.96317407826655,178.96317407826655,178.96317407826655,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421684011,-8.036205421684011,-8.036205421684011,-8.028446964049428,-8.028446964049428,-8.028446964049428,0.0,0.0,0.0,427.0745417067539
2010-04-07,248.06345858402176,325.0986031063925,547.284879969681,248.06345858402176,248.06345858402176,188.48783378462676,188.48783378462676,188.48783378462676,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059866368,2.1332495059866368,2.1332495059866368,-8.673242185359886,-8.673242185359886,-8.673242185359886,0.0,0.0,0.0,436.55129236864855
2010-04-08,248.01554953955613,320.3699657074223,547.3972551488073,248.01554953955613,248.01554953955613,186.00541194930508,186.00541194930508,186.00541194930508,195.02782646400001,195.02782646400001,195.02782646400001,0.4434938033438904,0.4434938033438904,0.4434938033438904,-9.465908318038833,-9.465908318038833,-9.465908318038833,0.0,0.0,0.0,434.0209614888612
2010-04-09,247.96764049509048,323.34983485660234,543.5994453219458,247.96764049509048,247.96764049509048,186.15398066616467,186.15398066616467,186.15398066616467,195.02782646400001,195.02782646400001,195.02782646400001,1.51053719651402,1.51053719651402,1.51053719651402,-10.38438299434938,-10.38438299434938,-10.38438299434938,0.0,0.0,0.0,434.1216211612551
2010-04-10,247.9197314506249,316.1652505352939,542.012718372838,247.9197314506249,247.9197314506249,185.06472938672863,185.06472938672863,185.06472938672863,195.02782646400001,195.02782646400001,195.02782646400001,1.4397535219864648,1.4397535219864648,1.4397535219864648,-11.402850599257844,-11.402850599257844,-11.402850599257844,0.0,0.0,0.0,432.98446083735354
2010-04-11,247.89339448514605,309.0196205626202,531.7690887810558,247.89339448514605,247.89339448514605,176.1699590056186,176.1699590056186,176.1699590056186,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841289297,-6.365411841289297,-6.365411841289297,-12.4924556170921,-12.4924556170921,-12.4924556170921,0.0,0.0,0.0,424.06335349076465
2010-04-12,247.86705751966718,330.4479689138383,547.1424548723444,247.86705751966718,247.86705751966718,190.28031448656796,190.28031448656796,190.28031448656796,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235166892,8.874583235166892,8.874583235166892,-13.62209521259891,-13.62209521259891,-13.62209521259891,0.0,0.0,0.0,438.1473720062352
2010-05-01,247.36665517556926,323.7343300063266,540.9640656168921,247.36665517556926,247.36665517556926,185.22006149767222,185.22006149767222,185.22006149767222,195.02782646400001,195.02782646400001,195.02782646400001,1.4397535219729076,1.4397535219729076,1.4397535219729076,-11.247518488300699,-11.247518488300699,-11.247518488300699,0.0,0.0,0.0,432.5867166732415
2010-05-02,247.34031821009037,324.89238736097366,542.2993218409076,247.34031821009037,247.34031821009037,179.03952422113196,179.03952422113196,179.03952422113196,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841315036,-6.365411841315036,-6.365411841315036,-9.622890401553004,-9.622890401553004,-9.622890401553004,0.0,0.0,0.0,426.3798424312223
2010-05-03,247.31398124461157,332.8193663118784,571.8729378733102,247.31398124461157,247.31398124461157,195.92627745603073,195.92627745603073,195.92627745603073,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235170014,8.874583235170014,8.874583235170014,-7.976132243139284,-7.976132243139284,-7.976132243139284,0.0,0.0,0.0,443.2402587006423
2010-05-04,247.28764427913273,305.4775549700798,542.891893665202,247.28764427913273,247.28764427913273,180.65390115421712,180.65390115421712,180.65390115421712,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421689713,-8.036205421689713,-8.036205421689713,-6.337719888093148,-6.337719888093148,-6.337719888093148,0.0,0.0,0.0,427.94154543334986
2010-05-05,247.26130731365387,330.7502334495784,547.1837244261841,247.26130731365387,247.26130731365387,192.4238420077619,192.4238420077619,192.4238420077619,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059434677,2.1332495059434677,2.1332495059434677,-4.737233962181571,-4.737233962181571,-4.737233962181571,0.0,0.0,0.0,439.6851493214158
2010-05-06,247.23497034817507,320.746352565852,553.6740166207769,247.23497034817507,247.23497034817507,192.26869045303732,192.26869045303732,192.26869045303732,195.02782646400001,195.02782646400001,195.02782646400001,0.4434938033904389,0.4434938033904389,0.4434938033904389,-3.202629814353099,-3.202629814353099,-3.202629814353099,0.0,0.0,0.0,439.5036608012124
2010-05-07,247.20863338269623,328.50799149215294,546.9597308954446,247.20863338269623,247.20863338269623,194.77879766906173,194.77879766906173,194.77879766906173,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371965143333,1.5105371965143333,1.5105371965143333,-1.759565991452582,-1.759565991452582,-1.759565991452582,0.0,0.0,0.0,441.987431051758
2010-05-08,247.18229641721737,328.39254880246153,552.173380031655,247.18229641721737,247.18229641721737,196.03677145592314,196.03677145592314,196.03677145592314,195.02782646400001,195.02782646400001,195.02782646400001,1.439753521980615,1.439753521980615,1.439753521980615,-0.43080853005746533,-0.43080853005746533,-0.43080853005746533,0.0,0.0,0.0,443.2190678731405
2010-05-09,247.1559594517385,323.08012607366345,555.5911352751597,247.1559594517385,247.1559594517385,189.42668868806956,189.42668868806956,189.42668868806956,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841317594,-6.365411841317594,-6.365411841317594,0.764274065387154,0.764274065387154,0.764274065387154,0.0,0.0,0.0,436.58264813980804
2010-05-10,247.12962248625968,336.74982317868324,557.9187691165763,247.12962248625968,247.12962248625968,205.71252281690536,205.71252281690536,205.71252281690536,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235167398,8.874583235167398,8.874583235167398,1.8101131177379455,1.8101131177379455,1.8101131177379455,0.0,0.0,0.0,452.842145303165
2010-05-11,247.10328552078087,317.1124619634998,555.8376932719852,247.10328552078087,247.10328552078087,189.68685147178797,189.68685147178797,189.68685147178797,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421679961,-8.036205421679961,-8.036205421679961,2.695230429467907,2.695230429467907,2.695230429467907,0.0,0.0,0.0,436.7901369925688
2010-05-12,247.076948555302,344.2351866011821,561.6733810644992,247.076948555302,247.076948555302,200.5734876709303,200.5734876709303,200.5734876709303,195.02782646400001,195.02782646400001,195.02782646400001,2.133249505973396,2.133249505973396,2.133249505973396,3.41241170095689,3.41241170095689,3.41241170095689,0.0,0.0,0.0,447.6504362262323
2010-06-01,246.5502092457252,319.46658176742073,544.5789777515652,246.5502092457252,246.5502092457252,185.92457263525236,185.92457263525236,185.92457263525236,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421659941,-8.036205421659941,-8.036205421659941,-1.0670484070877275,-1.0670484070877275,-1.0670484070877275,0.0,0.0,0.0,432.47478188097756
2010-06-02,246.52387228024637,334.5100259816762,553.2228585414913,246.52387228024637,246.52387228024637,196.13980683873032,196.13980683873032,196.13980683873032,195.02782646400001,195.02782646400001,195.02782646400001,2.133249505949826,2.133249505949826,2.133249505949826,-1.0212691312194881,-1.0212691312194881,-1.0212691312194881,0.0,0.0,0.0,442.6636791189767
2010-06-03,246.4975353147675,328.4575124660155,546.5436966596526,246.4975353147675,246.4975353147675,194.5809467995168,194.5809467995168,194.5809467995168,195.02782646400001,195.02782646400001,195.02782646400001,0.44349380329643684,0.44349380329643684,0.44349380329643684,-0.8903734677796441,-0.8903734677796441,-0.8903734677796441,0.0,0.0,0.0,441.07848211428427
2010-06-04,246.47119834928864,328.02619568029917,556.8657089776682,246.47119834928864,246.47119834928864,195.85753986450828,195.85753986450828,195.85753986450828,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371965146468,1.5105371965146468,1.5105371965146468,-0.6808237960063765,-0.6808237960063765,-0.6808237960063765,0.0,0.0,0.0,442.3287382137969
2010-06-05,246.44486138380984,329.90633157011797,558.0342790160357,246.44486138380984,246.44486138380984,196.06628552150667,196.06628552150667,196.06628552150667,195.02782646400001,195.02782646400001,195.02782646400001,1.4397535220209239,1.4397535220209239,1.4397535220209239,-0.40129446451426565,-0.40129446451426565,-0.40129446451426565,0.0,0.0,0.0,442.51114690531654
2010-06-06,246.418524418331,318.9562492199774,541.9844162751183,246.418524418331,246.418524418331,188.60011596460384,188.60011596460384,188.60011596460384,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841294597,-6.365411841294597,-6.365411841294597,-0.06229865810155275,-0.06229865810155275,-0.06229865810155275,0.0,0.0,0.0,435.01864038293485
2010-06-07,246.39218745285214,328.43615530499085,564.6535043607383,246.39218745285214,246.39218745285214,204.22663578056233,204.22663578056233,204.22663578056233,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235166195,8.874583235166195,8.874583235166195,0.3242260813961469,0.3242260813961469,0.3242260813961469,0.0,0.0,0.0,450.61882323341445
2010-06-08,246.3658504873733,326.8912412271459,540.9538748478369,246.3658504873733,246.3658504873733,187.73698053321928,187.73698053321928,187.73698053321928,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421659425,-8.036205421659425,-8.036205421659425,0.7453594908786892,0.7453594908786892,0.7453594908786892,0.0,0.0,0.0,434.1028310205926
2010-06-09,246.33951352189445,332.5606395235891,556.8401328861655,246.33951352189445,246.33951352189445,198.34872871993284,198.34872871993284,198.34872871993284,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059443177,2.1332495059443177,2.1332495059443177,1.1876527499885259,1.1876527499885259,1.1876527499885259,0.0,0.0,0.0,444.6882422418273
2010-06-10,246.31317655641564,328.77001237976805,561.5507910642318,246.31317655641564,246.31317655641564,197.1089008383535,197.1089008383535,197.1089008383535,195.02782646400001,195.02782646400001,195.02782646400001,0.4434938033570721,0.4434938033570721,0.4434938033570721,1.6375805709963913,1.6375805709963913,1.6375805709963913,0.0,0.0,0.0,443.42207739476913
2010-06-11,246.2868395909368,339.1766057139349,554.8321390421352,246.2868395909368,246.2868395909368,198.62034075415576,198.62034075415576,198.62034075415576,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371964692234,1.5105371964692234,1.5105371964692234,2.081977093686549,2.081977093686549,2.081977093686549,0.0,0.0,0.0,444.90718034509257
2010-06-12,246.26050262545795,335.15820237998565,548.5982888214048,246.26050262545795,246.26050262545795,198.97602236312287,198.97602236312287,198.97602236312287,195.02782646400001,195.02782646400001,195.02782646400001,1.4397535219919528,1.4397535219919528,1.4397535219919528,2.508442377130908,2.508442377130908,2.508442377130908,0.0,0.0,0.0,445.2365249885808
2010-07-01,245.76010028135997,330.5196147741888,551.3642228454371,245.76010028135997,245.76010028135997,197.92762348035095,197.92762348035095,197.92762348035095,195.02782646400001,195.02782646400001,195.02782646400001,0.4434938033429851,0.4434938033429851,0.4434938033429851,2.4563032130079776,2.4563032130079776,2.4563032130079776,0.0,0.0,0.0,443.6877237617109
2010-07-02,245.73376331588113,329.6422914936122,556.5417685994819,245.73376331588113,245.73376331588113,198.83969679673464,198.83969679673464,198.83969679673464,195.02782646400001,195.02782646400001,195.02782646400001,1.510537196474963,1.510537196474963,1.510537196474963,2.3013331362596983,2.3013331362596983,2.3013331362596983,0.0,0.0,0.0,444.57346011261575
2010-07-03,245.70742635040233,329.91704763604366,555.8079166433929,245.70742635040233,245.70742635040233,198.64170165316662,198.64170165316662,198.64170165316662,195.02782646400001,195.02782646400001,195.02782646400001,1.439753522019814,1.439753522019814,1.439753522019814,2.174121667146801,2.174121667146801,2.174121667146801,0.0,0.0,0.0,444.3491280035689
2010-07-04,245.68108938492344,331.48725459027133,544.4777440394976,245.68108938492344,245.68108938492344,190.7392037169693,190.7392037169693,190.7392037169693,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841288217,-6.365411841288217,-6.365411841288217,2.076789094257525,2.076789094257525,2.076789094257525,0.0,0.0,0.0,436.42029310189275
2010-07-05,245.65475241944463,321.7337601335315,563.7340074379406,245.65475241944463,245.65475241944463,205.91245952751845,205.91245952751845,205.91245952751845,195.02782646400001,195.02782646400001,195.02782646400001,8.8745832351715,8.8745832351715,8.8745832351715,2.0100498283469226,2.0100498283469226,2.0100498283469226,0.0,0.0,0.0,451.5672119469631
2010-07-06,245.62841545396577,322.5516862962289,539.5774544992382,245.62841545396577,245.62841545396577,188.96487897275318,188.96487897275318,188.96487897275318,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421665123,-8.036205421665123,-8.036205421665123,1.9732579304182993,1.9732579304182993,1.9732579304182993,0.0,0.0,0.0,434.59329442671896
2010-07-07,245.60207848848694,331.1407773978601,565.6311660074737,245.60207848848694,245.60207848848694,199.12558180781548,199.12558180781548,199.12558180781548,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059861123,2.1332495059861123,2.1332495059861123,1.9645058378293736,1.9645058378293736,1.9645058378293736,0.0,0.0,0.0,444.7276602963024
2010-07-08,245.57574152300813,341.11761634462954,562.628432806995,245.57574152300813,245.57574152300813,197.4520918031153,197.4520918031153,197.4520918031153,195.02782646400001,195.02782646400001,195.02782646400001,0.4434938033567707,0.4434938033567707,0.4434938033567707,1.9807715357585398,1.9807715357585398,1.9807715357585398,0.0,0.0,0.0,443.0278333261234
2010-07-09,245.54940455752927,337.85574565391255,557.6369626710153,245.54940455752927,245.54940455752927,198.55647137921628,198.55647137921628,198.55647137921628,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371964695364,1.5105371964695364,1.5105371964695364,2.0181077187467067,2.0181077187467067,2.0181077187467067,0.0,0.0,0.0,444.1058759367455
2010-07-10,245.5230675920504,331.5335050098673,552.3863228775905,245.5230675920504,245.5230675920504,198.53944501265457,198.53944501265457,198.53944501265457,195.02782646400001,195.02782646400001,195.02782646400001,1.4397535219861028,1.4397535219861028,1.4397535219861028,2.0718650266684357,2.0718650266684357,2.0718650266684357,0.0,0.0,0.0,444.062512604705
2010-07-11,245.49673062657158,322.20373779910796,549.1952222742443,245.49673062657158,245.49673062657158,190.7993548920232,190.7993548920232,190.7993548920232,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841290774,-6.365411841290774,-6.365411841290774,2.1369402693139743,2.1369402693139743,2.1369402693139743,0.0,0.0,0.0,436.29608551859474
2010-07-12,245.47039366109271,334.2899987635603,565.210911774294,245.47039366109271,245.47039366109271,206.11044941133514,206.11044941133514,206.11044941133514,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235167174,8.874583235167174,8.874583235167174,2.2080397121679627,2.2080397121679627,2.2080397121679627,0.0,0.0,0.0,451.58084307242785
2010-08-01,244.94365435151596,320.72654045864203,550.5193582329701,244.94365435151596,244.94365435151596,191.5779184522906,191.5779184522906,191.5779184522906,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841316513,-6.365411841316513,-6.365411841316513,2.9155038296071023,2.9155038296071023,2.9155038296071023,0.0,0.0,0.0,436.5215728038065
2010-08-02,244.9173173860371,344.3998087394512,563.4997578999532,244.9173173860371,244.9173173860371,207.07698268862669,207.07698268862669,207.07698268862669,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235170295,8.874583235170295,8.874583235170295,3.1745729894563577,3.1745729894563577,3.1745729894563577,0.0,0.0,0.0,451.9943000746638
2010-08-03,244.8909804205582,320.66979916732936,544.7687564246056,244.8909804205582,244.8909804205582,190.4772017994964,190.4772017994964,190.4772017994964,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421687827,-8.036205421687827,-8.036205421687827,3.4855807571842337,3.4855807571842337,3.4855807571842337,0.0,0.0,0.0,435.3681822200546
2010-08-04,244.88153412335578,342.1263921841348,550.1457448039469,244.88153412335578,244.88153412335578,201.00840110348383,201.00840110348383,201.00840110348383,195.02782646400001,195.02782646400001,195.02782646400001,2.133249505957034,2.133249505957034,2.133249505957034,3.847325133526789,3.847325133526789,3.847325133526789,0.0,0.0,0.0,445.8899352268396
2010-08-05,244.87208782615338,336.4989242386031,552.5553709102269,244.87208782615338,244.87208782615338,199.72812578994183,199.72812578994183,199.72812578994183,195.02782646400001,195.02782646400001,195.02782646400001,0.443493803386135,0.443493803386135,0.443493803386135,4.256805522555707,4.256805522555707,4.256805522555707,0.0,0.0,0.0,444.6002136160952
2010-08-06,244.86264152895095,339.0667209689325,563.0434187443285,244.86264152895095,244.86264152895095,201.2475855501841,201.2475855501841,201.2475855501841,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371965188346,1.5105371965188346,1.5105371965188346,4.709221889665286,4.709221889665286,4.709221889665286,0.0,0.0,0.0,446.11022707913503
2010-08-07,244.85319523174857,338.83418328921596,566.9951620892411,244.85319523174857,244.85319523174857,201.66561791881543,201.66561791881543,201.66561791881543,195.02782646400001,195.02782646400001,195.02782646400001,1.4397535219802529,1.4397535219802529,1.4397535219802529,5.198037932835191,5.198037932835191,5.198037932835191,0.0,0.0,0.0,446.51881315056403
2010-08-08,244.84374893454617,325.6609685767762,556.3277704500086,244.84374893454617,244.84374893454617,194.37752266061236,194.37752266061236,194.37752266061236,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841319071,-6.365411841319071,-6.365411841319071,5.715108037931411,5.715108037931411,5.715108037931411,0.0,0.0,0.0,439.22127159515856
2010-08-09,244.83430263734374,346.0980579721365,567.6129513944554,244.83430263734374,244.83430263734374,210.15327528695462,210.15327528695462,210.15327528695462,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235165973,8.874583235165973,8.874583235165973,6.25086558778864,6.25086558778864,6.25086558778864,0.0,0.0,0.0,454.98757792429836
2010-08-10,244.82485634014137,316.67512233704673,553.7883905061183,244.82485634014137,244.82485634014137,193.78618907777692,193.78618907777692,193.78618907777692,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421678078,-8.036205421678078,-8.036205421678078,6.79456803545497,6.79456803545497,6.79456803545497,0.0,0.0,0.0,438.61104541791826
2010-08-11,244.81541004293894,335.3867428264069,571.287727779209,244.81541004293894,244.81541004293894,204.49566807697997,204.49566807697997,204.49566807697997,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059374343,2.1332495059374343,2.1332495059374343,7.334592107042525,7.334592107042525,7.334592107042525,0.0,0.0,0.0,449.3110781199189
2010-08-12,244.80596374573653,336.675056083436,562.8875799483194,244.80596374573653,244.80596374573653,203.3300909057413,203.3300909057413,203.3300909057413,195.02782646400001,195.02782646400001,195.02782646400001,0.4434938033530699,0.4434938033530699,0.4434938033530699,7.858770638388205,7.858770638388205,7.858770638388205,0.0,0.0,0.0,448.1360546514778
2010-09-01,244.61703780168835,332.52852350364554,558.6264746817392,244.61703780168835,244.61703780168835,202.82287159453372,202.82287159453372,202.82287159453372,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059493017,2.1332495059493017,2.1332495059493017,5.661795624584414,5.661795624584414,5.661795624584414,0.0,0.0,0.0,447.4399093962221
2010-09-02,244.60759150448592,334.4004454899488,556.1141633054293,244.60759150448592,244.60759150448592,200.75465341347325,200.75465341347325,200.75465341347325,195.02782646400001,195.02782646400001,195.02782646400001,0.44349380333898325,0.44349380333898325,0.44349380333898325,5.283333146134271,5.283333146134271,5.283333146134271,0.0,0.0,0.0,445.3622449179592
2010-09-03,244.59814520728352,332.5813736048591,555.7008985524889,244.59814520728352,244.59814520728352,201.5151578150203,201.5151578150203,201.5151578150203,195.02782646400001,195.02782646400001,195.02782646400001,1.510537196519148,1.510537196519148,1.510537196519148,4.976794154501141,4.976794154501141,4.976794154501141,0.0,0.0,0.0,446.11330302230385
2010-09-04,244.58869891008112,335.8937221411274,567.9360352212375,244.58869891008112,244.58869891008112,201.22267860589102,201.22267860589102,201.22267860589102,195.02782646400001,195.02782646400001,195.02782646400001,1.4397535220205615,1.4397535220205615,1.4397535220205615,4.755098619870456,4.755098619870456,4.755098619870456,0.0,0.0,0.0,445.81137751597214
2010-09-05,244.57925261287872,331.4446663647903,552.6947185373044,244.57925261287872,244.57925261287872,193.29137284157522,193.29137284157522,193.29137284157522,195.02782646400001,195.02782646400001,195.02782646400001,-6.3654118413126906,-6.3654118413126906,-6.3654118413126906,4.628958218887897,4.628958218887897,4.628958218887897,0.0,0.0,0.0,437.87062545445394
2010-09-06,244.5698063156763,340.3362228676538,565.2592800668878,244.5698063156763,244.5698063156763,208.50891266951018,208.50891266951018,208.50891266951018,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235166478,8.874583235166478,8.874583235166478,4.606502970343683,4.606502970343683,4.606502970343683,0.0,0.0,0.0,453.07871898518647
2010-09-07,244.5603600184739,319.3020637579537,546.5881601871757,244.5603600184739,244.5603600184739,191.6845989106227,191.6845989106227,191.6845989106227,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421666772,-8.036205421666772,-8.036205421666772,4.692977868289453,4.692977868289453,4.692977868289453,0.0,0.0,0.0,436.2449589290966
2010-09-08,244.55091372127148,332.67231376701943,554.9746190903428,244.55091372127148,244.55091372127148,202.05159649076572,202.05159649076572,202.05159649076572,195.02782646400001,195.02782646400001,195.02782646400001,2.133249505908357,2.133249505908357,2.133249505908357,4.890520520857351,4.890520520857351,4.890520520857351,0.0,0.0,0.0,446.6025102120372
2010-09-09,244.54146742406908,334.07642612297417,557.8570181678049,244.54146742406908,244.54146742406908,200.6693488038583,200.6693488038583,200.6693488038583,195.02782646400001,195.02782646400001,195.02782646400001,0.44349380335276817,0.44349380335276817,0.44349380335276817,5.198028536505502,5.198028536505502,5.198028536505502,0.0,0.0,0.0,445.21081622792735
2010-09-10,244.53202112686665,331.3094956734188,566.1901316800747,244.53202112686665,244.53202112686665,202.14948647613852,202.14948647613852,202.14948647613852,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371965047334,1.5105371965047334,1.5105371965047334,5.611122815633779,5.611122815633779,5.611122815633779,0.0,0.0,0.0,446.6815076030052
2010-09-11,244.52257482966425,333.6303220882528,557.1463495656711,244.52257482966425,244.52257482966425,202.589790063822,202.589790063822,202.589790063822,195.02782646400001,195.02782646400001,195.02782646400001,1.439753521991591,1.439753521991591,1.439753521991591,6.122210077830364,6.122210077830364,6.122210077830364,0.0,0.0,0.0,447.11236489348624
